"","Terms","Docs","value","category"
"17042","childs","Cluster3",0.016260162601626,"0.25"
"17043","choice","Cluster3",0.0813008130081301,"0.25"
"17044","choices","Cluster3",0.0487804878048781,"0.25"
"17045","choose","Cluster3",0.0487804878048781,"0.25"
"17046","chooses","Cluster3",0.00813008130081301,"0.25"
"17047","choosing","Cluster3",0.016260162601626,"0.25"
"17048","chop","Cluster3",0.00813008130081301,"0.25"
"17049","chords","Cluster3",0,"0.25"
"17050","chorus","Cluster3",0.016260162601626,"0.25"
"17051","chosen","Cluster3",0.040650406504065,"0.25"
"17052","chosin","Cluster3",0.00813008130081301,"0.25"
"17053","christian","Cluster3",0,"0.25"
"17054","christianity","Cluster3",0,"0.25"
"17055","christians","Cluster3",0.00813008130081301,"0.25"
"17056","christmas","Cluster3",0.00813008130081301,"0.25"
"17057","christs","Cluster3",0,"0.25"
"17058","church","Cluster3",0.016260162601626,"0.25"
"17059","churches","Cluster3",0,"0.25"
"17060","churchill","Cluster3",0.00813008130081301,"0.25"
"17061","circle","Cluster3",0.00813008130081301,"0.25"
"17062","circulation","Cluster3",0,"0.25"
"17063","circumstance","Cluster3",0,"0.25"
"17064","circumstances","Cluster3",0.016260162601626,"0.25"
"17065","circumstancesi","Cluster3",0,"0.25"
"17066","circumstancesin","Cluster3",0,"0.25"
"17067","cities","Cluster3",0.00813008130081301,"0.25"
"17068","citizen","Cluster3",0.0650406504065041,"0.25"
"17069","citizenry","Cluster3",0,"0.25"
"17070","citizens","Cluster3",0.40650406504065,"0.5"
"17071","citizensa","Cluster3",0,"0.25"
"17072","citizensamericans","Cluster3",0,"0.25"
"17073","citizenship","Cluster3",0.032520325203252,"0.25"
"17074","citizenshipthan","Cluster3",0,"0.25"
"17075","citizenshipthe","Cluster3",0,"0.25"
"17076","citizensi","Cluster3",0,"0.25"
"17077","citizensnot","Cluster3",0.00813008130081301,"0.25"
"17078","citizenthe","Cluster3",0,"0.25"
"17079","city","Cluster3",0.024390243902439,"0.25"
"17080","citys","Cluster3",0.00813008130081301,"0.25"
"17081","civic","Cluster3",0.00813008130081301,"0.25"
"17082","civil","Cluster3",0.0569105691056911,"0.25"
"17083","civility","Cluster3",0.0487804878048781,"0.25"
"17084","civilization","Cluster3",0.016260162601626,"0.25"
"17085","civilized","Cluster3",0,"0.25"
"17086","claim","Cluster3",0.024390243902439,"0.25"
"17087","claimed","Cluster3",0,"0.25"
"17088","claiming","Cluster3",0,"0.25"
"17089","claims","Cluster3",0,"0.25"
"17090","clamor","Cluster3",0.00813008130081301,"0.25"
"17091","clarify","Cluster3",0.00813008130081301,"0.25"
"17092","clarity","Cluster3",0,"0.25"
"17093","class","Cluster3",0.032520325203252,"0.25"
"17094","classed","Cluster3",0,"0.25"
"17095","classes","Cluster3",0,"0.25"
"17096","classroom","Cluster3",0.00813008130081301,"0.25"
"17097","clause","Cluster3",0,"0.25"
"17098","clauses","Cluster3",0,"0.25"
"17099","clean","Cluster3",0.00813008130081301,"0.25"
"17100","cleaner","Cluster3",0.016260162601626,"0.25"
"17101","cleanse","Cluster3",0,"0.25"
"17102","clear","Cluster3",0.0569105691056911,"0.25"
"17103","clearcut","Cluster3",0,"0.25"
"17104","clearly","Cluster3",0.024390243902439,"0.25"
"17105","cleaves","Cluster3",0.00813008130081301,"0.25"
"17106","clergy","Cluster3",0.024390243902439,"0.25"
"17107","clerk","Cluster3",0.00813008130081301,"0.25"
"17108","clerks","Cluster3",0.00813008130081301,"0.25"
"17109","climate","Cluster3",0.00813008130081301,"0.25"
"17110","climb","Cluster3",0.00813008130081301,"0.25"
"17111","climes","Cluster3",0,"0.25"
"17112","clinching","Cluster3",0,"0.25"
"17113","cling","Cluster3",0.00813008130081301,"0.25"
"17114","clinton","Cluster3",0.024390243902439,"0.25"
"17115","cloaked","Cluster3",0.00813008130081301,"0.25"
"17116","clocks","Cluster3",0.00813008130081301,"0.25"
"17117","close","Cluster3",0.032520325203252,"0.25"
"17118","closed","Cluster3",0,"0.25"
"17119","closedthe","Cluster3",0,"0.25"
"17120","closely","Cluster3",0,"0.25"
"17121","closeness","Cluster3",0.00813008130081301,"0.25"
"17122","closer","Cluster3",0,"0.25"
"17123","closing","Cluster3",0,"0.25"
"17124","clothe","Cluster3",0,"0.25"
"17125","clothed","Cluster3",0,"0.25"
"17126","clothes","Cluster3",0,"0.25"
"17127","clothing","Cluster3",0,"0.25"
"17128","clouds","Cluster3",0.00813008130081301,"0.25"
"17129","coal","Cluster3",0,"0.25"
"17130","coast","Cluster3",0.016260162601626,"0.25"
"17131","coasts","Cluster3",0,"0.25"
"17132","coastthe","Cluster3",0,"0.25"
"17133","cocaine","Cluster3",0.00813008130081301,"0.25"
"17134","code","Cluster3",0.00813008130081301,"0.25"
"17135","coequal","Cluster3",0,"0.25"
"17136","coercions","Cluster3",0,"0.25"
"17137","coeval","Cluster3",0,"0.25"
"17138","coin","Cluster3",0,"0.25"
"17139","coinage","Cluster3",0,"0.25"
"17140","coincidence","Cluster3",0.00813008130081301,"0.25"
"17141","coined","Cluster3",0,"0.25"
"17142","cold","Cluster3",0.024390243902439,"0.25"
"17143","coldbrothers","Cluster3",0.00813008130081301,"0.25"
"17144","coldest","Cluster3",0.00813008130081301,"0.25"
"17145","coleman","Cluster3",0,"0.25"
"17146","collapse","Cluster3",0.00813008130081301,"0.25"
"17147","collect","Cluster3",0,"0.25"
"17148","collected","Cluster3",0,"0.25"
"17149","collection","Cluster3",0,"0.25"
"17150","collectionthe","Cluster3",0,"0.25"
"17151","collective","Cluster3",0.016260162601626,"0.25"
"17152","collectively","Cluster3",0.00813008130081301,"0.25"
"17153","college","Cluster3",0.00813008130081301,"0.25"
"17154","colleges","Cluster3",0.016260162601626,"0.25"
"17155","collision","Cluster3",0,"0.25"
"17156","collisions","Cluster3",0,"0.25"
"17157","colonel","Cluster3",0,"0.25"
"17158","colonial","Cluster3",0.00813008130081301,"0.25"
"17159","colonists","Cluster3",0,"0.25"
"17160","colonization","Cluster3",0,"0.25"
"17161","color","Cluster3",0.00813008130081301,"0.25"
"17162","colorable","Cluster3",0,"0.25"
"17163","colored","Cluster3",0.00813008130081301,"0.25"
"17164","colors","Cluster3",0.00813008130081301,"0.25"
"17165","colossal","Cluster3",0,"0.25"
"17166","columbia","Cluster3",0,"0.25"
"17167","columns","Cluster3",0.00813008130081301,"0.25"
"17168","combat","Cluster3",0,"0.25"
"17169","combata","Cluster3",0,"0.25"
"17170","combated","Cluster3",0,"0.25"
"17171","combination","Cluster3",0,"0.25"
"17172","combinations","Cluster3",0,"0.25"
"17173","combinationsi","Cluster3",0,"0.25"
"17174","combine","Cluster3",0,"0.25"
"17175","combining","Cluster3",0,"0.25"
"17176","come","Cluster3",0.24390243902439,"0.25"
"17177","comes","Cluster3",0.0487804878048781,"0.25"
"17178","cometh","Cluster3",0,"0.25"
"17179","comethe","Cluster3",0,"0.25"
"17180","comewe","Cluster3",0,"0.25"
"17181","comfort","Cluster3",0.016260162601626,"0.25"
"17182","comforts","Cluster3",0,"0.25"
"17183","coming","Cluster3",0.016260162601626,"0.25"
"17184","command","Cluster3",0.016260162601626,"0.25"
"17185","commanded","Cluster3",0.00813008130081301,"0.25"
"17186","commander","Cluster3",0,"0.25"
"17187","commanding","Cluster3",0,"0.25"
"17188","commence","Cluster3",0,"0.25"
"17189","commenceby","Cluster3",0,"0.25"
"17190","commenced","Cluster3",0,"0.25"
"17191","commencement","Cluster3",0,"0.25"
"17192","commencing","Cluster3",0,"0.25"
"17193","commending","Cluster3",0,"0.25"
"17194","commensurate","Cluster3",0,"0.25"
"17195","commerce","Cluster3",0.040650406504065,"0.25"
"17196","commercial","Cluster3",0,"0.25"
"17197","commiseration","Cluster3",0,"0.25"
"17198","commission","Cluster3",0,"0.25"
"17199","commissioner","Cluster3",0,"0.25"
"17200","commissions","Cluster3",0,"0.25"
"17201","commit","Cluster3",0.00813008130081301,"0.25"
"17202","commitment","Cluster3",0.0569105691056911,"0.25"
"17203","commitments","Cluster3",0.040650406504065,"0.25"
"17204","committed","Cluster3",0.032520325203252,"0.25"
"17205","commodities","Cluster3",0,"0.25"
"17206","common","Cluster3",0.170731707317073,"0.25"
"17207","commonlaw","Cluster3",0,"0.25"
"17208","commonly","Cluster3",0,"0.25"
"17209","commonplace","Cluster3",0.016260162601626,"0.25"
"17210","commonwealth","Cluster3",0,"0.25"
"17211","communicate","Cluster3",0,"0.25"
"17212","communicating","Cluster3",0,"0.25"
"17213","communication","Cluster3",0.00813008130081301,"0.25"
"17214","communications","Cluster3",0.00813008130081301,"0.25"
"17215","communionthe","Cluster3",0,"0.25"
"17216","communism","Cluster3",0.032520325203252,"0.25"
"17217","communisms","Cluster3",0.00813008130081301,"0.25"
"17218","communist","Cluster3",0,"0.25"
"17219","communists","Cluster3",0.00813008130081301,"0.25"
"17220","communities","Cluster3",0.0569105691056911,"0.25"
"17221","community","Cluster3",0.0731707317073171,"0.25"
"17222","communitynot","Cluster3",0,"0.25"
"17223","communitywe","Cluster3",0,"0.25"
"17224","compact","Cluster3",0,"0.25"
"17225","companies","Cluster3",0,"0.25"
"17226","companions","Cluster3",0.00813008130081301,"0.25"
"17227","company","Cluster3",0.00813008130081301,"0.25"
"17228","comparative","Cluster3",0,"0.25"
"17229","compare","Cluster3",0,"0.25"
"17230","compared","Cluster3",0,"0.25"
"17231","compass","Cluster3",0,"0.25"
"17232","compassion","Cluster3",0.0569105691056911,"0.25"
"17233","compassionate","Cluster3",0.00813008130081301,"0.25"
"17234","compel","Cluster3",0.016260162601626,"0.25"
"17235","compelled","Cluster3",0,"0.25"
"17236","compelling","Cluster3",0,"0.25"
"17237","compensate","Cluster3",0,"0.25"
"17238","compensated","Cluster3",0,"0.25"
"17239","compensation","Cluster3",0,"0.25"
"17240","compete","Cluster3",0.016260162601626,"0.25"
"17241","competency","Cluster3",0,"0.25"
"17242","competent","Cluster3",0,"0.25"
"17243","competition","Cluster3",0.016260162601626,"0.25"
"17244","competitionnot","Cluster3",0.00813008130081301,"0.25"
"17245","competitions","Cluster3",0,"0.25"
"17246","complained","Cluster3",0,"0.25"
"17247","complaining","Cluster3",0,"0.25"
"17248","complaint","Cluster3",0,"0.25"
"17249","complete","Cluster3",0.0487804878048781,"0.25"
"17250","completed","Cluster3",0,"0.25"
"17251","completely","Cluster3",0,"0.25"
"17252","completeness","Cluster3",0,"0.25"
"17253","completion","Cluster3",0,"0.25"
"17254","complex","Cluster3",0.00813008130081301,"0.25"
"17255","compliance","Cluster3",0,"0.25"
"17256","complicated","Cluster3",0,"0.25"
"17257","compliment","Cluster3",0.00813008130081301,"0.25"
"17258","comply","Cluster3",0,"0.25"
"17259","compose","Cluster3",0,"0.25"
"17260","composed","Cluster3",0,"0.25"
"17261","composing","Cluster3",0,"0.25"
"17262","composite","Cluster3",0,"0.25"
"17263","composition","Cluster3",0,"0.25"
"17264","comprehend","Cluster3",0,"0.25"
"17265","comprehending","Cluster3",0,"0.25"
"17266","comprehensive","Cluster3",0,"0.25"
"17267","compress","Cluster3",0,"0.25"
"17268","compromise","Cluster3",0.016260162601626,"0.25"
"17269","compulsory","Cluster3",0,"0.25"
"17270","computer","Cluster3",0.00813008130081301,"0.25"
"17271","conceive","Cluster3",0,"0.25"
"17272","conceived","Cluster3",0.00813008130081301,"0.25"
"17273","conceiving","Cluster3",0,"0.25"
"17274","concentrated","Cluster3",0.00813008130081301,"0.25"
"17275","concentrating","Cluster3",0,"0.25"
"17276","concentration","Cluster3",0,"0.25"
"17277","concept","Cluster3",0,"0.25"
"17278","conception","Cluster3",0,"0.25"
"17279","concepts","Cluster3",0,"0.25"
"17280","concern","Cluster3",0.032520325203252,"0.25"
"17281","concerned","Cluster3",0.00813008130081301,"0.25"
"17282","concerning","Cluster3",0,"0.25"
"17283","concernment","Cluster3",0,"0.25"
"17284","concerns","Cluster3",0,"0.25"
"17285","concert","Cluster3",0,"0.25"
"17286","concerted","Cluster3",0.00813008130081301,"0.25"
"17287","concession","Cluster3",0,"0.25"
"17288","concessions","Cluster3",0.00813008130081301,"0.25"
"17289","conciliate","Cluster3",0,"0.25"
"17290","conciliated","Cluster3",0,"0.25"
"17291","conciliation","Cluster3",0,"0.25"
"17292","concluded","Cluster3",0,"0.25"
"17293","concluding","Cluster3",0,"0.25"
"17294","conclusion","Cluster3",0.00813008130081301,"0.25"
"17295","conclusive","Cluster3",0,"0.25"
"17296","concord","Cluster3",0.00813008130081301,"0.25"
"17297","concrete","Cluster3",0.00813008130081301,"0.25"
"17298","concurrence","Cluster3",0,"0.25"
"17299","concurrent","Cluster3",0,"0.25"
"17300","condemn","Cluster3",0.00813008130081301,"0.25"
"17301","condemned","Cluster3",0,"0.25"
"17302","condemning","Cluster3",0,"0.25"
"17303","condescending","Cluster3",0.00813008130081301,"0.25"
"17304","condition","Cluster3",0,"0.25"
"17305","conditions","Cluster3",0,"0.25"
"17306","condoned","Cluster3",0,"0.25"
"17307","conduct","Cluster3",0.00813008130081301,"0.25"
"17308","conducted","Cluster3",0.016260162601626,"0.25"
"17309","conducting","Cluster3",0,"0.25"
"17310","conducts","Cluster3",0,"0.25"
"17311","confederacies","Cluster3",0,"0.25"
"17312","confederacy","Cluster3",0,"0.25"
"17313","confederacythe","Cluster3",0,"0.25"
"17314","confederate","Cluster3",0,"0.25"
"17315","confederated","Cluster3",0,"0.25"
"17316","confederation","Cluster3",0,"0.25"
"17317","confer","Cluster3",0,"0.25"
"17318","conferred","Cluster3",0.00813008130081301,"0.25"
"17319","conferring","Cluster3",0,"0.25"
"17320","confers","Cluster3",0,"0.25"
"17321","confess","Cluster3",0,"0.25"
"17322","confession","Cluster3",0,"0.25"
"17323","confide","Cluster3",0,"0.25"
"17324","confided","Cluster3",0,"0.25"
"17325","confidence","Cluster3",0.0650406504065041,"0.25"
"17326","confidencealthough","Cluster3",0,"0.25"
"17327","confident","Cluster3",0.024390243902439,"0.25"
"17328","confidently","Cluster3",0.00813008130081301,"0.25"
"17329","confiding","Cluster3",0,"0.25"
"17330","confined","Cluster3",0,"0.25"
"17331","confirm","Cluster3",0,"0.25"
"17332","confirmed","Cluster3",0,"0.25"
"17333","conflict","Cluster3",0.040650406504065,"0.25"
"17334","conflicting","Cluster3",0,"0.25"
"17335","conflictswhether","Cluster3",0,"0.25"
"17336","conform","Cluster3",0,"0.25"
"17337","conformable","Cluster3",0,"0.25"
"17338","conformity","Cluster3",0,"0.25"
"17339","confound","Cluster3",0,"0.25"
"17340","confront","Cluster3",0.016260162601626,"0.25"
"17341","confrontation","Cluster3",0.016260162601626,"0.25"
"17342","confronted","Cluster3",0.00813008130081301,"0.25"
"17343","confronting","Cluster3",0.016260162601626,"0.25"
"17344","confuse","Cluster3",0,"0.25"
"17345","confusion","Cluster3",0,"0.25"
"17346","confusionbut","Cluster3",0,"0.25"
"17347","cong","Cluster3",0,"0.25"
"17348","congenial","Cluster3",0,"0.25"
"17349","congratulations","Cluster3",0,"0.25"
"17350","congregations","Cluster3",0,"0.25"
"17351","congress","Cluster3",0.0975609756097561,"0.25"
"17352","congressaction","Cluster3",0,"0.25"
"17353","congressi","Cluster3",0,"0.25"
"17354","congressman","Cluster3",0.016260162601626,"0.25"
"17355","congressother","Cluster3",0,"0.25"
"17356","congressthat","Cluster3",0,"0.25"
"17357","congressthe","Cluster3",0,"0.25"
"17358","connected","Cluster3",0.00813008130081301,"0.25"
"17359","connection","Cluster3",0,"0.25"
"17360","connections","Cluster3",0.00813008130081301,"0.25"
"17361","connects","Cluster3",0,"0.25"
"17362","conquer","Cluster3",0.024390243902439,"0.25"
"17363","conquered","Cluster3",0.024390243902439,"0.25"
"17364","conquering","Cluster3",0.00813008130081301,"0.25"
"17365","conqueror","Cluster3",0,"0.25"
"17366","conquest","Cluster3",0,"0.25"
"17367","conquests","Cluster3",0,"0.25"
"17368","conscience","Cluster3",0.0813008130081301,"0.25"
"17369","consciences","Cluster3",0,"0.25"
"17370","conscientious","Cluster3",0,"0.25"
"17371","conscious","Cluster3",0,"0.25"
"17372","consciousness","Cluster3",0,"0.25"
"17373","consecrate","Cluster3",0.00813008130081301,"0.25"
"17374","consecration","Cluster3",0,"0.25"
"17375","consent","Cluster3",0.00813008130081301,"0.25"
"17376","consequence","Cluster3",0.00813008130081301,"0.25"
"17377","consequences","Cluster3",0.00813008130081301,"0.25"
"17378","consequential","Cluster3",0.00813008130081301,"0.25"
"17379","consequently","Cluster3",0,"0.25"
"17380","conservation","Cluster3",0.00813008130081301,"0.25"
"17381","conservative","Cluster3",0,"0.25"
"17382","conservator","Cluster3",0,"0.25"
"17383","conserve","Cluster3",0,"0.25"
"17384","conserving","Cluster3",0,"0.25"
"17385","consider","Cluster3",0.016260162601626,"0.25"
"17386","considerable","Cluster3",0.00813008130081301,"0.25"
"17387","considerate","Cluster3",0,"0.25"
"17388","consideration","Cluster3",0,"0.25"
"17389","considerations","Cluster3",0,"0.25"
"17390","considered","Cluster3",0,"0.25"
"17391","considering","Cluster3",0,"0.25"
"17392","consist","Cluster3",0,"0.25"
"17393","consistent","Cluster3",0.016260162601626,"0.25"
"17394","consistently","Cluster3",0,"0.25"
"17395","consisting","Cluster3",0,"0.25"
"17396","consists","Cluster3",0,"0.25"
"17397","consolation","Cluster3",0,"0.25"
"17398","consolatory","Cluster3",0,"0.25"
"17399","console","Cluster3",0,"0.25"
"17400","consolidate","Cluster3",0,"0.25"
"17401","consolidated","Cluster3",0,"0.25"
"17402","conspicuous","Cluster3",0,"0.25"
"17403","constant","Cluster3",0.016260162601626,"0.25"
"17404","constantly","Cluster3",0.00813008130081301,"0.25"
"17405","constants","Cluster3",0.00813008130081301,"0.25"
"17406","constellation","Cluster3",0,"0.25"
"17407","constituent","Cluster3",0,"0.25"
"17408","constituents","Cluster3",0,"0.25"
"17409","constitute","Cluster3",0,"0.25"
"17410","constituted","Cluster3",0,"0.25"
"17411","constitution","Cluster3",0.040650406504065,"0.25"
"17412","constitutional","Cluster3",0,"0.25"
"17413","constitutionally","Cluster3",0,"0.25"
"17414","constitutionin","Cluster3",0,"0.25"
"17415","constitutionit","Cluster3",0,"0.25"
"17416","constitutions","Cluster3",0,"0.25"
"17417","constitutionsince","Cluster3",0,"0.25"
"17418","constitutionto","Cluster3",0,"0.25"
"17419","constitutionwhich","Cluster3",0,"0.25"
"17420","constricted","Cluster3",0,"0.25"
"17421","construct","Cluster3",0.00813008130081301,"0.25"
"17422","constructed","Cluster3",0,"0.25"
"17423","constructing","Cluster3",0,"0.25"
"17424","construction","Cluster3",0,"0.25"
"17425","constructive","Cluster3",0,"0.25"
"17426","construe","Cluster3",0,"0.25"
"17427","consul","Cluster3",0,"0.25"
"17428","consultations","Cluster3",0,"0.25"
"17429","consulted","Cluster3",0,"0.25"
"17430","consulting","Cluster3",0,"0.25"
"17431","consume","Cluster3",0.00813008130081301,"0.25"
"17432","consumed","Cluster3",0.00813008130081301,"0.25"
"17433","consummating","Cluster3",0,"0.25"
"17434","consummation","Cluster3",0,"0.25"
"17435","consumption","Cluster3",0,"0.25"
"17436","contain","Cluster3",0,"0.25"
"17437","containing","Cluster3",0,"0.25"
"17438","contains","Cluster3",0,"0.25"
"17439","contemplate","Cluster3",0.00813008130081301,"0.25"
"17440","contemplated","Cluster3",0,"0.25"
"17441","contemplation","Cluster3",0,"0.25"
"17442","contempt","Cluster3",0.00813008130081301,"0.25"
"17443","contend","Cluster3",0,"0.25"
"17444","contended","Cluster3",0,"0.25"
"17445","content","Cluster3",0,"0.25"
"17446","contention","Cluster3",0,"0.25"
"17447","contest","Cluster3",0.00813008130081301,"0.25"
"17448","contests","Cluster3",0,"0.25"
"17449","contiguous","Cluster3",0,"0.25"
"17450","continent","Cluster3",0.032520325203252,"0.25"
"17451","continentfor","Cluster3",0,"0.25"
"17452","continents","Cluster3",0,"0.25"
"17453","contingency","Cluster3",0,"0.25"
"17454","continuance","Cluster3",0.00813008130081301,"0.25"
"17455","continuation","Cluster3",0.00813008130081301,"0.25"
"17456","continue","Cluster3",0.0813008130081301,"0.25"
"17457","continued","Cluster3",0.00813008130081301,"0.25"
"17458","continues","Cluster3",0.00813008130081301,"0.25"
"17459","continuing","Cluster3",0.00813008130081301,"0.25"
"17460","continuity","Cluster3",0.016260162601626,"0.25"
"17461","continuum","Cluster3",0.00813008130081301,"0.25"
"17462","contour","Cluster3",0.00813008130081301,"0.25"
"17463","contract","Cluster3",0,"0.25"
"17464","contracted","Cluster3",0,"0.25"
"17465","contracting","Cluster3",0,"0.25"
"17466","contracts","Cluster3",0,"0.25"
"17467","contradistinction","Cluster3",0,"0.25"
"17468","contrary","Cluster3",0,"0.25"
"17469","contrast","Cluster3",0,"0.25"
"17470","contribute","Cluster3",0,"0.25"
"17471","contributed","Cluster3",0,"0.25"
"17472","contribution","Cluster3",0,"0.25"
"17473","contributions","Cluster3",0,"0.25"
"17474","contributory","Cluster3",0,"0.25"
"17475","control","Cluster3",0.0650406504065041,"0.25"
"17476","controlled","Cluster3",0,"0.25"
"17477","controlling","Cluster3",0,"0.25"
"17478","controls","Cluster3",0,"0.25"
"17479","controversies","Cluster3",0,"0.25"
"17480","controversy","Cluster3",0,"0.25"
"17481","convenience","Cluster3",0.00813008130081301,"0.25"
"17482","convention","Cluster3",0,"0.25"
"17483","conventions","Cluster3",0,"0.25"
"17484","converging","Cluster3",0.00813008130081301,"0.25"
"17485","convert","Cluster3",0.00813008130081301,"0.25"
"17486","conviction","Cluster3",0.032520325203252,"0.25"
"17487","convictions","Cluster3",0.016260162601626,"0.25"
"17488","convictionthe","Cluster3",0,"0.25"
"17489","convinced","Cluster3",0,"0.25"
"17490","convinces","Cluster3",0,"0.25"
"17491","convulsions","Cluster3",0,"0.25"
"17492","cook","Cluster3",0.00813008130081301,"0.25"
"17493","cool","Cluster3",0,"0.25"
"17494","coolidgebut","Cluster3",0,"0.25"
"17495","cooperate","Cluster3",0.00813008130081301,"0.25"
"17496","cooperating","Cluster3",0,"0.25"
"17497","cooperation","Cluster3",0.032520325203252,"0.25"
"17498","cooperative","Cluster3",0.00813008130081301,"0.25"
"17499","coordinate","Cluster3",0,"0.25"
"17500","copartnership","Cluster3",0,"0.25"
"17501","cope","Cluster3",0,"0.25"
"17502","cordial","Cluster3",0,"0.25"
"17503","core","Cluster3",0.016260162601626,"0.25"
"17504","cornall","Cluster3",0,"0.25"
"17505","corner","Cluster3",0.016260162601626,"0.25"
"17506","corners","Cluster3",0.016260162601626,"0.25"
"17507","corporation","Cluster3",0,"0.25"
"17508","corporations","Cluster3",0,"0.25"
"17509","corpus","Cluster3",0,"0.25"
"17510","correct","Cluster3",0,"0.25"
"17511","corrected","Cluster3",0,"0.25"
"17512","correction","Cluster3",0,"0.25"
"17513","corrective","Cluster3",0,"0.25"
"17514","correctives","Cluster3",0,"0.25"
"17515","correctly","Cluster3",0,"0.25"
"17516","corresponding","Cluster3",0,"0.25"
"17517","corroded","Cluster3",0,"0.25"
"17518","corrupted","Cluster3",0,"0.25"
"17519","corrupting","Cluster3",0,"0.25"
"17520","corruption","Cluster3",0.00813008130081301,"0.25"
"17521","cosmopolitan","Cluster3",0,"0.25"
"17522","cosmos","Cluster3",0.00813008130081301,"0.25"
"17523","cost","Cluster3",0.0487804878048781,"0.25"
"17524","costand","Cluster3",0,"0.25"
"17525","costly","Cluster3",0.00813008130081301,"0.25"
"17526","costreform","Cluster3",0,"0.25"
"17527","costs","Cluster3",0.00813008130081301,"0.25"
"17528","costwashington","Cluster3",0,"0.25"
"17529","cotton","Cluster3",0,"0.25"
"17530","cottons","Cluster3",0,"0.25"
"17531","councils","Cluster3",0,"0.25"
"17532","counsel","Cluster3",0.00813008130081301,"0.25"
"17533","counseland","Cluster3",0,"0.25"
"17534","counsels","Cluster3",0,"0.25"
"17535","count","Cluster3",0,"0.25"
"17536","counted","Cluster3",0,"0.25"
"17537","countenance","Cluster3",0,"0.25"
"17538","counter","Cluster3",0.016260162601626,"0.25"
"17539","counteract","Cluster3",0,"0.25"
"17540","counteraction","Cluster3",0,"0.25"
"17541","counterfeit","Cluster3",0,"0.25"
"17542","counties","Cluster3",0,"0.25"
"17543","countries","Cluster3",0.00813008130081301,"0.25"
"17544","country","Cluster3",0.333333333333333,"0.5"
"17545","countryall","Cluster3",0,"0.25"
"17546","countryand","Cluster3",0,"0.25"
"17547","countryi","Cluster3",0,"0.25"
"17548","countryin","Cluster3",0,"0.25"
"17549","countrymen","Cluster3",0.024390243902439,"0.25"
"17550","countrymenin","Cluster3",0,"0.25"
"17551","countrymenthis","Cluster3",0,"0.25"
"17552","countrys","Cluster3",0.00813008130081301,"0.25"
"17553","countryside","Cluster3",0.00813008130081301,"0.25"
"17554","countrythe","Cluster3",0,"0.25"
"17555","countrytheir","Cluster3",0,"0.25"
"17556","countrythose","Cluster3",0,"0.25"
"17557","countrywhat","Cluster3",0,"0.25"
"17558","courage","Cluster3",0.146341463414634,"0.25"
"17559","courageous","Cluster3",0.00813008130081301,"0.25"
"17560","courageously","Cluster3",0.00813008130081301,"0.25"
"17561","courier","Cluster3",0,"0.25"
"17562","course","Cluster3",0.0731707317073171,"0.25"
"17563","courseboth","Cluster3",0.00813008130081301,"0.25"
"17564","courses","Cluster3",0.00813008130081301,"0.25"
"17565","court","Cluster3",0,"0.25"
"17566","courtesy","Cluster3",0,"0.25"
"17567","courts","Cluster3",0,"0.25"
"17568","covenant","Cluster3",0.0487804878048781,"0.25"
"17569","cover","Cluster3",0,"0.25"
"17570","covered","Cluster3",0,"0.25"
"17571","covering","Cluster3",0,"0.25"
"17572","covers","Cluster3",0,"0.25"
"17573","covet","Cluster3",0,"0.25"
"17574","crafty","Cluster3",0,"0.25"
"17575","craving","Cluster3",0,"0.25"
"17576","create","Cluster3",0.032520325203252,"0.25"
"17577","createand","Cluster3",0,"0.25"
"17578","created","Cluster3",0.0731707317073171,"0.25"
"17579","creates","Cluster3",0.00813008130081301,"0.25"
"17580","creating","Cluster3",0.024390243902439,"0.25"
"17581","creation","Cluster3",0,"0.25"
"17582","creative","Cluster3",0.00813008130081301,"0.25"
"17583","creativity","Cluster3",0.00813008130081301,"0.25"
"17584","creator","Cluster3",0.00813008130081301,"0.25"
"17585","creatorso","Cluster3",0,"0.25"
"17586","credit","Cluster3",0.00813008130081301,"0.25"
"17587","credits","Cluster3",0,"0.25"
"17588","creed","Cluster3",0.0731707317073171,"0.25"
"17589","creeds","Cluster3",0,"0.25"
"17590","creep","Cluster3",0,"0.25"
"17591","crime","Cluster3",0.032520325203252,"0.25"
"17592","crimei","Cluster3",0,"0.25"
"17593","crimesi","Cluster3",0,"0.25"
"17594","criminal","Cluster3",0,"0.25"
"17595","criminals","Cluster3",0,"0.25"
"17596","cripple","Cluster3",0.00813008130081301,"0.25"
"17597","crippling","Cluster3",0.00813008130081301,"0.25"
"17598","crises","Cluster3",0.016260162601626,"0.25"
"17599","crisis","Cluster3",0.0813008130081301,"0.25"
"17600","crisisbroad","Cluster3",0,"0.25"
"17601","critical","Cluster3",0,"0.25"
"17602","critically","Cluster3",0,"0.25"
"17603","criticism","Cluster3",0,"0.25"
"17604","cromwell","Cluster3",0,"0.25"
"17605","crop","Cluster3",0.00813008130081301,"0.25"
"17606","cross","Cluster3",0.016260162601626,"0.25"
"17607","crosses","Cluster3",0.016260162601626,"0.25"
"17608","crowded","Cluster3",0,"0.25"
"17609","crowds","Cluster3",0,"0.25"
"17610","crowned","Cluster3",0,"0.25"
"17611","crucial","Cluster3",0.024390243902439,"0.25"
"17612","crude","Cluster3",0,"0.25"
"17613","cruel","Cluster3",0,"0.25"
"17614","crumble","Cluster3",0,"0.25"
"17615","crush","Cluster3",0,"0.25"
"17616","crushes","Cluster3",0.00813008130081301,"0.25"
